order_id,customer_id,product_id,order_date,quantity,price,cost,category,brand,sales_value,cost_value,profit,name,age,gender,location,signup_date,customer_tenure_days
4224,300,414,2023-02-28,3,172,105,Luxury,Brand_17,516,315,201,Customer_300,24,Male,Rotterdam,2020-09-04,1580
4225,586,452,2021-02-11,3,184,30,Sports,Brand_1,552,90,462,Customer_586,30,Female,Rotterdam,2021-06-14,1297
4226,855,36,2022-12-08,1,74,16,Books,Brand_17,74,16,58,Customer_855,19,Female,Eindhoven,2020-09-16,1568
4227,830,492,2022-10-28,1,280,163,Luxury,Brand_18,280,163,117,Customer_830,18,Male,Accra,2020-05-16,1691
4228,960,465,2023-01-17,4,250,163,Clothing,Brand_6,1000,652,348,Customer_960,27,Female,Groningen,2023-11-12,416
4229,961,44,2022-07-05,3,390,198,Luxury,Brand_17,1170,594,576,Customer_961,48,Female,Groningen,2023-12-11,387
4230,334,76,2021-02-15,1,200,170,Electronics,Brand_8,200,170,30,Customer_334,28,Female,Groningen,2021-03-26,1377
4231,441,345,2023-04-02,4,51,16,Home,Brand_20,204,64,140,Customer_441,44,Male,Eindhoven,2022-01-25,1072
4232,11,361,2022-11-05,4,141,69,Electronics,Brand_18,564,276,288,Customer_11,50,Female,Tokyo,2022-08-20,865
4233,926,182,2022-12-24,3,173,5,Electronics,Brand_13,519,15,504,Customer_926,50,Female,Tokyo,2021-11-14,1144
4234,374,323,2022-03-06,2,214,42,Luxury,Brand_14,428,84,344,Customer_374,21,Female,Amsterdam,2022-11-18,775
4235,140,399,2021-04-13,3,185,114,Clothing,Brand_1,555,342,213,Customer_140,18,Female,Accra,2020-06-11,1665
4236,103,350,2021-06-07,3,301,123,Home,Brand_8,903,369,534,Customer_103,59,Female,Amsterdam,2022-04-24,983
4237,653,379,2023-09-25,1,193,54,Sports,Brand_14,193,54,139,Customer_653,51,Female,Accra,2022-12-25,738
4238,417,476,2022-02-16,4,217,36,Home,Brand_5,868,144,724,Customer_417,26,Female,Accra,2021-02-27,1404
4239,354,482,2022-09-11,3,243,52,Luxury,Brand_2,729,156,573,Customer_354,26,Male,Lagos,2022-09-16,838
4240,249,190,2023-01-27,4,255,169,Electronics,Brand_11,1020,676,344,Customer_249,52,Male,Utrecht,2021-09-21,1198
4241,129,418,2022-05-02,1,303,130,Books,Brand_4,303,130,173,Customer_129,33,Female,Amsterdam,2023-02-18,683
4242,8,46,2023-03-30,1,286,189,Clothing,Brand_14,286,189,97,Customer_8,46,Female,Accra,2022-11-29,764
4243,344,61,2022-10-11,3,64,23,Sports,Brand_8,192,69,123,Customer_344,36,Female,Tokyo,2021-10-26,1163
4244,878,441,2021-01-28,2,252,164,Sports,Brand_1,504,328,176,Customer_878,40,Female,Rotterdam,2021-08-22,1228
4245,181,383,2022-02-17,3,303,169,Sports,Brand_3,909,507,402,Customer_181,28,Female,Accra,2023-02-10,691
4246,102,341,2023-04-29,3,111,42,Clothing,Brand_2,333,126,207,Customer_102,31,Male,Lagos,2020-08-25,1590
4247,676,81,2022-05-05,4,148,138,Electronics,Brand_16,592,552,40,Customer_676,36,Male,Groningen,2022-12-12,751
4248,899,404,2023-08-23,4,226,108,Books,Brand_20,904,432,472,Customer_899,33,Male,Eindhoven,2023-08-06,514
4249,324,427,2022-08-01,3,340,193,Books,Brand_7,1020,579,441,Customer_324,56,Female,Amsterdam,2020-10-31,1523
4250,88,349,2023-06-21,3,281,106,Luxury,Brand_17,843,318,525,Customer_88,63,Female,Eindhoven,2020-06-09,1667
4251,314,400,2021-08-22,1,232,145,Sports,Brand_10,232,145,87,Customer_314,21,Female,Amsterdam,2021-09-04,1215
4252,847,465,2022-12-07,4,250,163,Clothing,Brand_6,1000,652,348,Customer_847,53,Female,Lagos,2022-07-22,894
4253,174,103,2022-08-25,1,216,59,Sports,Brand_13,216,59,157,Customer_174,51,Female,Amsterdam,2022-05-17,960
4254,819,103,2022-10-09,3,216,59,Sports,Brand_13,648,177,471,Customer_819,32,Female,Amsterdam,2021-03-07,1396
4255,138,229,2023-08-19,3,318,138,Books,Brand_1,954,414,540,Customer_138,34,Male,Tokyo,2023-10-10,449
4256,287,5,2023-07-13,4,113,107,Clothing,Brand_6,452,428,24,Customer_287,48,Female,Groningen,2022-08-26,859
4257,735,434,2022-08-17,3,206,128,Electronics,Brand_15,618,384,234,Customer_735,56,Male,Tokyo,2020-10-04,1550
4258,657,358,2022-06-15,1,90,78,Home,Brand_18,90,78,12,Customer_657,32,Male,Utrecht,2021-11-29,1129
4259,722,255,2023-09-25,4,263,169,Home,Brand_16,1052,676,376,Customer_722,21,Female,Eindhoven,2023-05-08,604
4260,442,379,2021-11-29,4,193,54,Sports,Brand_14,772,216,556,Customer_442,43,Male,Utrecht,2022-01-23,1074
4261,979,199,2021-09-29,3,257,94,Books,Brand_15,771,282,489,Customer_979,49,Female,Rotterdam,2023-04-17,625
4262,31,475,2022-11-18,4,193,154,Home,Brand_1,772,616,156,Customer_31,57,Female,Eindhoven,2021-04-12,1360
4263,969,499,2021-01-05,4,351,178,Clothing,Brand_20,1404,712,692,Customer_969,52,Male,Amsterdam,2023-11-26,402
4264,620,257,2022-05-15,3,289,176,Sports,Brand_1,867,528,339,Customer_620,34,Female,Accra,2023-12-23,375
4265,65,249,2022-01-02,3,189,158,Sports,Brand_16,567,474,93,Customer_65,29,Female,Eindhoven,2022-06-22,924
4266,790,245,2022-01-28,3,314,167,Sports,Brand_16,942,501,441,Customer_790,58,Male,Utrecht,2021-07-07,1274
4267,114,444,2021-08-08,1,193,32,Luxury,Brand_20,193,32,161,Customer_114,62,Female,Utrecht,2022-09-23,831
4268,611,324,2021-12-04,2,381,182,Clothing,Brand_20,762,364,398,Customer_611,27,Female,Rotterdam,2024-01-29,338
4269,683,420,2021-12-15,4,149,75,Luxury,Brand_5,596,300,296,Customer_683,60,Male,Rotterdam,2023-02-13,688
4270,820,467,2021-10-31,3,245,131,Books,Brand_16,735,393,342,Customer_820,60,Male,Utrecht,2021-10-29,1160
4271,543,430,2023-01-13,4,157,110,Home,Brand_14,628,440,188,Customer_543,58,Female,Rotterdam,2022-07-20,896
4272,343,36,2023-08-01,1,74,16,Books,Brand_17,74,16,58,Customer_343,27,Female,Utrecht,2023-01-18,714
4273,592,341,2023-09-02,3,111,42,Clothing,Brand_2,333,126,207,Customer_592,28,Female,Amsterdam,2020-05-15,1692
4274,800,321,2021-02-02,3,147,62,Clothing,Brand_15,441,186,255,Customer_800,29,Female,Groningen,2021-03-09,1394
4275,120,396,2022-08-28,2,77,42,Luxury,Brand_6,154,84,70,Customer_120,41,Male,Utrecht,2021-12-28,1100
4276,120,93,2023-01-19,2,194,179,Clothing,Brand_19,388,358,30,Customer_120,41,Male,Utrecht,2021-12-28,1100
4277,263,475,2022-09-28,2,193,154,Home,Brand_1,386,308,78,Customer_263,49,Female,Groningen,2020-04-22,1715
4278,230,58,2021-01-07,3,217,138,Electronics,Brand_17,651,414,237,Customer_230,30,Female,Tokyo,2023-09-13,476
4279,388,414,2023-08-29,2,172,105,Luxury,Brand_17,344,210,134,Customer_388,42,Female,Utrecht,2023-12-31,367
4280,48,396,2023-03-12,3,77,42,Luxury,Brand_6,231,126,105,Customer_48,21,Female,Groningen,2022-01-02,1095
4281,861,303,2022-11-14,3,291,148,Sports,Brand_17,873,444,429,Customer_861,56,Male,Utrecht,2023-05-01,611
4282,607,107,2023-07-04,4,292,176,Books,Brand_7,1168,704,464,Customer_607,37,Female,Utrecht,2021-06-01,1310
4283,412,483,2022-07-03,1,283,109,Sports,Brand_10,283,109,174,Customer_412,56,Female,Tokyo,2021-08-17,1233
4284,107,369,2021-10-28,1,169,126,Electronics,Brand_18,169,126,43,Customer_107,54,Female,Accra,2020-10-25,1529
4285,969,10,2022-08-13,2,310,124,Sports,Brand_13,620,248,372,Customer_969,52,Male,Amsterdam,2023-11-26,402
4286,113,384,2023-03-16,1,295,199,Luxury,Brand_13,295,199,96,Customer_113,55,Female,Rotterdam,2020-09-08,1576
4287,768,129,2023-08-10,2,17,11,Clothing,Brand_11,34,22,12,Customer_768,32,Female,Accra,2020-10-19,1535
4288,949,145,2022-02-09,3,237,127,Electronics,Brand_1,711,381,330,Customer_949,47,Male,Rotterdam,2024-02-07,329
4289,494,371,2021-06-05,3,314,170,Books,Brand_4,942,510,432,Customer_494,39,Female,Tokyo,2023-03-16,657
4290,277,338,2021-05-31,3,182,108,Clothing,Brand_7,546,324,222,Customer_277,34,Female,Groningen,2020-05-28,1679
4291,27,308,2022-02-09,3,211,138,Books,Brand_20,633,414,219,Customer_27,63,Female,Utrecht,2022-12-19,744
4292,374,74,2021-01-05,3,111,77,Books,Brand_3,333,231,102,Customer_374,21,Female,Amsterdam,2022-11-18,775
4293,578,249,2022-02-07,4,189,158,Sports,Brand_16,756,632,124,Customer_578,24,Female,Tokyo,2021-01-10,1452
4294,126,486,2023-06-24,2,215,78,Home,Brand_17,430,156,274,Customer_126,58,Female,Rotterdam,2021-01-25,1437
4295,804,290,2022-11-11,3,146,97,Sports,Brand_6,438,291,147,Customer_804,53,Female,Groningen,2021-07-24,1257
4296,684,258,2023-05-30,3,168,125,Home,Brand_1,504,375,129,Customer_684,41,Male,Accra,2022-05-19,958
4297,486,286,2022-07-26,1,285,158,Luxury,Brand_6,285,158,127,Customer_486,46,Female,Tokyo,2023-08-07,513
4298,883,10,2022-03-23,2,310,124,Sports,Brand_13,620,248,372,Customer_883,39,Female,Lagos,2023-09-09,480
4299,306,275,2022-11-16,1,162,66,Clothing,Brand_8,162,66,96,Customer_306,53,Male,Tokyo,2020-02-19,1778
4300,665,398,2022-12-12,1,69,21,Electronics,Brand_8,69,21,48,Customer_665,59,Female,Utrecht,2022-01-01,1096
4301,299,138,2022-10-27,4,190,121,Sports,Brand_20,760,484,276,Customer_299,24,Male,Lagos,2023-07-31,520
4302,725,65,2022-11-11,3,58,48,Luxury,Brand_8,174,144,30,Customer_725,42,Female,Rotterdam,2023-03-16,657
4303,774,266,2021-04-13,2,237,174,Sports,Brand_6,474,348,126,Customer_774,30,Female,Accra,2020-09-25,1559
4304,506,25,2022-06-30,4,129,71,Clothing,Brand_18,516,284,232,Customer_506,25,Male,Groningen,2020-02-01,1796
4305,949,375,2022-08-20,3,273,137,Electronics,Brand_2,819,411,408,Customer_949,47,Male,Rotterdam,2024-02-07,329
4306,121,441,2023-08-10,2,252,164,Sports,Brand_1,504,328,176,Customer_121,22,Female,Utrecht,2023-08-25,495
4307,900,347,2022-08-08,3,241,51,Sports,Brand_13,723,153,570,Customer_900,63,Female,Rotterdam,2023-11-28,400
4308,799,225,2021-07-20,3,225,181,Books,Brand_10,675,543,132,Customer_799,18,Female,Groningen,2022-12-15,748
4309,142,357,2022-01-23,4,72,45,Luxury,Brand_5,288,180,108,Customer_142,47,Female,Eindhoven,2021-12-06,1122
4310,259,162,2023-03-06,2,287,117,Home,Brand_13,574,234,340,Customer_259,36,Male,Lagos,2020-08-27,1588
4311,993,171,2022-04-12,2,278,179,Sports,Brand_19,556,358,198,Customer_993,60,Male,Rotterdam,2021-06-20,1291
4312,82,371,2023-04-24,4,314,170,Books,Brand_4,1256,680,576,Customer_82,47,Female,Rotterdam,2023-01-23,709
4313,56,185,2021-05-18,1,191,98,Home,Brand_19,191,98,93,Customer_56,47,Female,Amsterdam,2020-08-11,1604
4314,771,138,2023-03-06,2,190,121,Sports,Brand_20,380,242,138,Customer_771,34,Female,Accra,2022-03-28,1010
4315,62,325,2021-12-29,2,145,6,Books,Brand_9,290,12,278,Customer_62,30,Female,Utrecht,2022-06-20,926
4316,129,305,2023-06-18,3,187,151,Sports,Brand_4,561,453,108,Customer_129,33,Female,Amsterdam,2023-02-18,683
4317,917,292,2022-01-30,2,253,199,Home,Brand_16,506,398,108,Customer_917,33,Female,Groningen,2023-09-15,474
4318,282,399,2022-12-31,1,185,114,Clothing,Brand_1,185,114,71,Customer_282,49,Female,Groningen,2022-03-22,1016
4319,157,170,2022-05-23,4,253,95,Books,Brand_8,1012,380,632,Customer_157,44,Female,Amsterdam,2023-05-20,592
4320,758,413,2022-10-09,4,139,68,Home,Brand_17,556,272,284,Customer_758,21,Male,Rotterdam,2020-10-25,1529
4321,61,327,2021-12-25,3,221,77,Home,Brand_12,663,231,432,Customer_61,18,Female,Tokyo,2020-01-30,1798
4322,364,445,2021-02-21,1,302,162,Electronics,Brand_3,302,162,140,Customer_364,42,Male,Tokyo,2022-01-16,1081
4323,501,194,2023-06-05,2,194,7,Sports,Brand_11,388,14,374,Customer_501,53,Female,Rotterdam,2021-04-21,1351
4324,39,388,2022-06-02,1,112,35,Sports,Brand_2,112,35,77,Customer_39,49,Female,Lagos,2021-12-25,1103
4325,864,81,2021-05-18,3,148,138,Electronics,Brand_16,444,414,30,Customer_864,46,Female,Groningen,2020-09-09,1575
4326,960,476,2023-05-10,4,217,36,Home,Brand_5,868,144,724,Customer_960,27,Female,Groningen,2023-11-12,416
4327,831,66,2023-07-27,4,302,127,Sports,Brand_7,1208,508,700,Customer_831,43,Female,Eindhoven,2022-11-04,789
4328,917,438,2021-05-13,4,122,65,Electronics,Brand_5,488,260,228,Customer_917,33,Female,Groningen,2023-09-15,474
4329,867,168,2021-07-26,4,216,39,Clothing,Brand_13,864,156,708,Customer_867,43,Female,Accra,2021-07-31,1250
4330,326,79,2023-02-23,1,101,13,Luxury,Brand_4,101,13,88,Customer_326,54,Female,Accra,2021-12-13,1115
4331,73,216,2021-01-31,3,49,18,Sports,Brand_9,147,54,93,Customer_73,34,Male,Accra,2021-11-03,1155
4332,45,476,2022-07-26,2,217,36,Home,Brand_5,434,72,362,Customer_45,43,Female,Rotterdam,2023-05-02,610
4333,276,358,2023-06-09,2,90,78,Home,Brand_18,180,156,24,Customer_276,64,Female,Utrecht,2021-05-27,1315
4334,782,274,2021-03-13,3,235,36,Home,Brand_2,705,108,597,Customer_782,24,Male,Utrecht,2021-07-17,1264
4335,979,432,2021-04-20,2,307,190,Books,Brand_14,614,380,234,Customer_979,49,Female,Rotterdam,2023-04-17,625
4336,647,19,2023-01-14,4,100,62,Books,Brand_2,400,248,152,Customer_647,27,Female,Amsterdam,2023-04-08,634
4337,254,63,2023-05-26,3,148,70,Clothing,Brand_19,444,210,234,Customer_254,45,Female,Utrecht,2020-01-25,1803
4338,115,432,2021-07-25,4,307,190,Books,Brand_14,1228,760,468,Customer_115,44,Female,Amsterdam,2021-08-05,1245
4339,79,78,2023-09-28,2,125,52,Sports,Brand_5,250,104,146,Customer_79,49,Male,Eindhoven,2022-04-29,978
4340,744,339,2021-07-01,2,157,78,Books,Brand_16,314,156,158,Customer_744,39,Female,Groningen,2021-04-13,1359
4341,380,47,2022-03-23,3,163,74,Sports,Brand_11,489,222,267,Customer_380,33,Male,Utrecht,2022-07-05,911
4342,466,160,2021-11-11,3,82,34,Luxury,Brand_17,246,102,144,Customer_466,26,Female,Accra,2023-12-05,393
4343,320,472,2023-04-25,1,163,35,Home,Brand_12,163,35,128,Customer_320,32,Male,Lagos,2021-05-03,1339
4344,520,392,2022-03-22,4,69,27,Luxury,Brand_19,276,108,168,Customer_520,33,Male,Tokyo,2023-12-02,396
4345,281,19,2023-04-24,1,100,62,Books,Brand_2,100,62,38,Customer_281,41,Female,Eindhoven,2021-08-25,1225
4346,941,215,2023-07-18,3,291,184,Sports,Brand_9,873,552,321,Customer_941,58,Female,Utrecht,2023-08-13,507
4347,933,37,2022-09-19,1,300,196,Books,Brand_8,300,196,104,Customer_933,35,Female,Utrecht,2022-05-18,959
4348,121,165,2021-10-15,3,264,91,Books,Brand_3,792,273,519,Customer_121,22,Female,Utrecht,2023-08-25,495
4349,743,160,2022-06-08,4,82,34,Luxury,Brand_17,328,136,192,Customer_743,63,Male,Utrecht,2023-03-15,658
4350,73,15,2021-08-06,1,233,141,Sports,Brand_13,233,141,92,Customer_73,34,Male,Accra,2021-11-03,1155
4351,339,489,2021-01-04,1,122,107,Books,Brand_9,122,107,15,Customer_339,45,Female,Tokyo,2020-07-19,1627
4352,582,323,2023-04-30,4,214,42,Luxury,Brand_14,856,168,688,Customer_582,47,Female,Utrecht,2020-02-20,1777
4353,988,133,2022-03-04,1,187,68,Luxury,Brand_9,187,68,119,Customer_988,40,Female,Groningen,2020-12-01,1492
4354,202,411,2022-05-25,3,152,137,Sports,Brand_11,456,411,45,Customer_202,44,Female,Utrecht,2021-08-05,1245
4355,643,145,2021-05-18,1,237,127,Electronics,Brand_1,237,127,110,Customer_643,18,Female,Rotterdam,2021-04-17,1355
4356,744,339,2021-07-12,1,157,78,Books,Brand_16,157,78,79,Customer_744,39,Female,Groningen,2021-04-13,1359
4357,110,160,2023-04-27,3,82,34,Luxury,Brand_17,246,102,144,Customer_110,33,Female,Utrecht,2020-09-10,1574
4358,624,431,2022-01-06,3,261,140,Luxury,Brand_17,783,420,363,Customer_624,45,Male,Amsterdam,2023-10-07,452
4359,904,82,2021-06-28,1,237,176,Clothing,Brand_16,237,176,61,Customer_904,31,Male,Groningen,2021-10-13,1176
4360,917,482,2023-08-22,4,243,52,Luxury,Brand_2,972,208,764,Customer_917,33,Female,Groningen,2023-09-15,474
4361,937,196,2021-07-10,3,165,22,Electronics,Brand_5,495,66,429,Customer_937,26,Male,Rotterdam,2021-05-01,1341
4362,509,387,2023-02-19,1,171,81,Electronics,Brand_13,171,81,90,Customer_509,22,Male,Eindhoven,2020-05-07,1700
4363,784,461,2021-04-25,1,78,9,Clothing,Brand_7,78,9,69,Customer_784,40,Male,Lagos,2020-10-24,1530
4364,106,262,2021-04-23,2,166,5,Luxury,Brand_3,332,10,322,Customer_106,36,Female,Rotterdam,2023-03-25,648
4365,9,84,2021-01-15,4,330,163,Clothing,Brand_1,1320,652,668,Customer_9,64,Female,Accra,2022-04-06,1001
4366,757,423,2021-08-05,1,261,121,Sports,Brand_12,261,121,140,Customer_757,63,Female,Lagos,2023-01-15,717
4367,532,447,2023-05-26,1,162,148,Books,Brand_10,162,148,14,Customer_532,48,Male,Accra,2021-10-19,1170
4368,962,292,2021-08-14,4,253,199,Home,Brand_16,1012,796,216,Customer_962,33,Female,Accra,2023-04-12,630
4369,363,302,2022-03-12,2,180,74,Clothing,Brand_4,360,148,212,Customer_363,49,Female,Rotterdam,2023-02-03,698
4370,356,112,2021-04-17,3,293,187,Clothing,Brand_2,879,561,318,Customer_356,50,Female,Amsterdam,2022-02-08,1058
4371,699,172,2021-04-21,4,138,67,Luxury,Brand_13,552,268,284,Customer_699,46,Female,Utrecht,2022-01-14,1083
4372,305,154,2023-02-19,4,99,25,Sports,Brand_9,396,100,296,Customer_305,30,Male,Groningen,2023-08-28,492
4373,375,469,2021-09-10,4,159,117,Clothing,Brand_12,636,468,168,Customer_375,26,Male,Tokyo,2020-12-11,1482
4374,579,369,2021-10-10,2,169,126,Electronics,Brand_18,338,252,86,Customer_579,28,Female,Groningen,2023-11-20,408
4375,27,222,2021-06-16,2,331,184,Books,Brand_17,662,368,294,Customer_27,63,Female,Utrecht,2022-12-19,744
4376,509,298,2021-07-01,3,242,124,Electronics,Brand_12,726,372,354,Customer_509,22,Male,Eindhoven,2020-05-07,1700
4377,375,47,2021-04-19,3,163,74,Sports,Brand_11,489,222,267,Customer_375,26,Male,Tokyo,2020-12-11,1482
4378,892,240,2021-03-28,1,143,20,Clothing,Brand_12,143,20,123,Customer_892,22,Female,Utrecht,2024-01-27,340
4379,723,474,2021-01-06,3,213,16,Books,Brand_3,639,48,591,Customer_723,53,Male,Amsterdam,2023-03-24,649
4380,226,79,2022-06-18,4,101,13,Luxury,Brand_4,404,52,352,Customer_226,31,Female,Groningen,2024-01-18,349
4381,419,105,2021-09-21,1,94,28,Sports,Brand_20,94,28,66,Customer_419,38,Female,Accra,2023-12-15,383
4382,212,205,2021-03-21,4,329,172,Electronics,Brand_17,1316,688,628,Customer_212,51,Female,Eindhoven,2022-11-04,789
4383,420,59,2023-02-02,4,352,192,Sports,Brand_4,1408,768,640,Customer_420,61,Female,Groningen,2023-10-07,452
4384,349,55,2023-03-25,2,291,197,Clothing,Brand_2,582,394,188,Customer_349,37,Female,Utrecht,2021-07-05,1276
4385,798,299,2022-03-24,2,188,59,Books,Brand_14,376,118,258,Customer_798,40,Female,Utrecht,2022-04-09,998
4386,189,247,2023-09-07,4,195,88,Electronics,Brand_13,780,352,428,Customer_189,42,Female,Lagos,2023-05-18,594
4387,881,389,2021-10-09,4,154,147,Luxury,Brand_18,616,588,28,Customer_881,18,Male,Utrecht,2021-12-06,1122
4388,574,76,2021-02-01,1,200,170,Electronics,Brand_8,200,170,30,Customer_574,62,Male,Eindhoven,2020-04-05,1732
4389,461,194,2022-01-14,4,194,7,Sports,Brand_11,776,28,748,Customer_461,22,Female,Rotterdam,2022-01-08,1089
4390,208,65,2023-03-29,1,58,48,Luxury,Brand_8,58,48,10,Customer_208,63,Female,Lagos,2020-08-30,1585
4391,732,350,2023-07-08,2,301,123,Home,Brand_8,602,246,356,Customer_732,64,Male,Eindhoven,2024-01-23,344
4392,23,249,2021-06-18,2,189,158,Sports,Brand_16,378,316,62,Customer_23,21,Female,Tokyo,2021-02-13,1418
4393,801,81,2022-11-08,3,148,138,Electronics,Brand_16,444,414,30,Customer_801,36,Female,Lagos,2022-08-17,868
4394,334,6,2023-09-24,3,228,168,Clothing,Brand_6,684,504,180,Customer_334,28,Female,Groningen,2021-03-26,1377
4395,598,130,2023-04-04,4,205,24,Books,Brand_8,820,96,724,Customer_598,63,Male,Amsterdam,2022-08-07,878
4396,519,222,2021-05-30,3,331,184,Books,Brand_17,993,552,441,Customer_519,19,Male,Amsterdam,2023-10-06,453
4397,959,447,2023-08-14,4,162,148,Books,Brand_10,648,592,56,Customer_959,18,Female,Accra,2021-05-18,1324
4398,831,116,2021-01-05,1,236,167,Luxury,Brand_10,236,167,69,Customer_831,43,Female,Eindhoven,2022-11-04,789
4399,501,87,2021-05-11,4,170,71,Home,Brand_10,680,284,396,Customer_501,53,Female,Rotterdam,2021-04-21,1351
4400,6,221,2023-02-12,2,222,107,Clothing,Brand_4,444,214,230,Customer_6,29,Female,Utrecht,2020-06-25,1651
4401,421,479,2021-07-08,3,147,90,Sports,Brand_15,441,270,171,Customer_421,39,Male,Rotterdam,2020-11-23,1500
4402,5,292,2022-10-16,3,253,199,Home,Brand_16,759,597,162,Customer_5,62,Female,Utrecht,2024-01-21,346
4403,51,137,2022-10-02,2,163,28,Clothing,Brand_1,326,56,270,Customer_51,62,Female,Eindhoven,2020-08-13,1602
4404,782,226,2021-09-03,3,314,188,Home,Brand_3,942,564,378,Customer_782,24,Male,Utrecht,2021-07-17,1264
4405,44,70,2021-04-14,4,295,96,Sports,Brand_9,1180,384,796,Customer_44,38,Female,Eindhoven,2020-11-08,1515
4406,79,23,2021-09-22,4,174,58,Clothing,Brand_8,696,232,464,Customer_79,49,Male,Eindhoven,2022-04-29,978
4407,310,200,2023-04-28,2,196,29,Electronics,Brand_2,392,58,334,Customer_310,29,Male,Tokyo,2023-04-03,639
4408,408,132,2022-02-12,2,193,94,Electronics,Brand_18,386,188,198,Customer_408,30,Female,Groningen,2023-08-21,499
4409,313,246,2023-01-27,2,236,103,Clothing,Brand_15,472,206,266,Customer_313,22,Female,Rotterdam,2021-06-27,1284
4410,752,299,2021-09-26,4,188,59,Books,Brand_14,752,236,516,Customer_752,58,Female,Utrecht,2021-05-04,1338
4411,366,198,2022-09-27,2,153,36,Clothing,Brand_12,306,72,234,Customer_366,31,Male,Rotterdam,2021-02-28,1403
4412,923,440,2022-05-02,2,155,81,Books,Brand_6,310,162,148,Customer_923,23,Female,Groningen,2022-01-20,1077
4413,766,74,2021-09-03,1,111,77,Books,Brand_3,111,77,34,Customer_766,43,Female,Accra,2022-07-09,907
4414,101,456,2021-02-04,1,138,9,Home,Brand_4,138,9,129,Customer_101,37,Female,Groningen,2020-06-13,1663
4415,213,76,2022-01-19,3,200,170,Electronics,Brand_8,600,510,90,Customer_213,48,Female,Amsterdam,2023-02-14,687
4416,556,317,2023-05-20,2,206,153,Sports,Brand_18,412,306,106,Customer_556,34,Male,Rotterdam,2023-12-27,371
4417,13,496,2022-01-01,4,334,157,Sports,Brand_14,1336,628,708,Customer_13,33,Female,Eindhoven,2021-10-08,1181
4418,622,159,2021-06-19,3,145,110,Home,Brand_1,435,330,105,Customer_622,35,Male,Utrecht,2021-02-15,1416
4419,367,321,2021-02-23,3,147,62,Clothing,Brand_15,441,186,255,Customer_367,61,Female,Utrecht,2023-03-11,662
4420,40,168,2023-01-18,1,216,39,Clothing,Brand_13,216,39,177,Customer_40,30,Female,Amsterdam,2021-09-07,1212
4421,762,39,2021-04-23,2,263,199,Sports,Brand_8,526,398,128,Customer_762,37,Female,Groningen,2021-04-06,1366
4422,244,214,2023-08-03,4,304,147,Clothing,Brand_15,1216,588,628,Customer_244,18,Female,Accra,2022-11-29,764
4423,257,269,2022-06-07,1,231,97,Home,Brand_1,231,97,134,Customer_257,22,Male,Lagos,2023-10-18,441
4424,442,136,2022-06-18,1,361,183,Home,Brand_12,361,183,178,Customer_442,43,Male,Utrecht,2022-01-23,1074
4425,304,119,2021-09-24,4,121,52,Luxury,Brand_8,484,208,276,Customer_304,43,Female,Groningen,2022-07-14,902
4426,301,319,2021-07-14,1,154,54,Home,Brand_15,154,54,100,Customer_301,22,Female,Eindhoven,2020-12-26,1467
4427,110,236,2022-11-04,2,74,11,Sports,Brand_14,148,22,126,Customer_110,33,Female,Utrecht,2020-09-10,1574
4428,52,471,2022-10-27,4,222,149,Home,Brand_4,888,596,292,Customer_52,40,Female,Utrecht,2021-06-26,1285
4429,672,492,2021-12-09,2,280,163,Luxury,Brand_18,560,326,234,Customer_672,40,Female,Tokyo,2020-12-14,1479
4430,850,392,2021-08-21,1,69,27,Luxury,Brand_19,69,27,42,Customer_850,31,Female,Tokyo,2020-09-18,1566
4431,236,130,2022-10-03,2,205,24,Books,Brand_8,410,48,362,Customer_236,53,Male,Accra,2020-04-18,1719
4432,463,352,2021-11-26,4,70,35,Luxury,Brand_5,280,140,140,Customer_463,39,Female,Utrecht,2021-04-30,1342
4433,141,288,2023-03-02,1,219,52,Sports,Brand_19,219,52,167,Customer_141,55,Female,Groningen,2022-11-02,791
4434,851,331,2022-07-05,3,232,43,Home,Brand_10,696,129,567,Customer_851,31,Female,Lagos,2023-07-23,528
4435,980,158,2021-02-24,3,217,109,Books,Brand_2,651,327,324,Customer_980,59,Female,Groningen,2020-05-02,1705
4436,538,209,2023-07-19,2,334,156,Sports,Brand_11,668,312,356,Customer_538,30,Female,Accra,2020-06-07,1669
4437,479,98,2022-07-15,2,198,93,Home,Brand_9,396,186,210,Customer_479,44,Female,Utrecht,2021-07-16,1265
4438,16,388,2023-06-02,2,112,35,Sports,Brand_2,224,70,154,Customer_16,61,Female,Lagos,2021-07-14,1267
4439,471,214,2021-03-11,2,304,147,Clothing,Brand_15,608,294,314,Customer_471,28,Female,Utrecht,2020-11-15,1508
4440,663,397,2023-01-14,1,216,107,Electronics,Brand_1,216,107,109,Customer_663,18,Female,Amsterdam,2023-03-02,671
4441,140,2,2021-05-31,3,331,149,Home,Brand_11,993,447,546,Customer_140,18,Female,Accra,2020-06-11,1665
4442,984,364,2021-03-11,2,197,115,Electronics,Brand_3,394,230,164,Customer_984,30,Female,Amsterdam,2022-01-14,1083
4443,633,358,2022-04-25,3,90,78,Home,Brand_18,270,234,36,Customer_633,46,Female,Rotterdam,2020-05-28,1679
4444,837,135,2022-06-21,2,186,59,Luxury,Brand_6,372,118,254,Customer_837,29,Male,Tokyo,2021-12-26,1102
4445,219,251,2021-05-19,2,133,73,Sports,Brand_4,266,146,120,Customer_219,50,Female,Groningen,2022-06-13,933
